"id	fips	val	pctile"
"US14000US06067008501	6067008501	0.802630108	93.10920056"
"US14000US06067008504	6067008504	0.746121411	91.23572437"
"US14000US06067008505	6067008505	0.730518894	90.60695496"
"US14000US06067008506	6067008506	0.261114152	65.86680354"
"US14000US06067008507	6067008507	0.7424398	91.06890799"
"US14000US06067008508	6067008508	0.980651337	96.95880919"
"US14000US06067008509	6067008509	0.936409561	96.22738355"
"US14000US06067008510	6067008510	0.917120551	95.70127037"
"US14000US06067008512	6067008512	1.127982316	98.69113307"
"US14000US06067008513	6067008513	1.013665776	97.39509817"
"US14000US06067008600	6067008600	0.662525458	87.66842038"
"US14000US06067008702	6067008702	0.879395681	94.82869242"
"US14000US06067008703	6067008703	0.462345808	78.00590273"
"US14000US06067008704	6067008704	0.55310844	82.65109714"
"US14000US06067008705	6067008705	0.52812369	81.38072629"
"US14000US06067008905	6067008905	0.071833033	53.85602464"
"US14000US06067008907	6067008907	-0.260226501	34.03054023"
"US14000US06067008908	6067008908	-0.239482545	35.19825484"
"US14000US06067008910	6067008910	-0.233675329	35.60887976"
"US14000US06067008911	6067008911	-0.629023288	14.34620814"
"US14000US06067008912	6067008912	0.082603234	54.62594636"
"US14000US06067008913	6067008913	-0.149486049	40.84434749"
"US14000US06067009004	6067009004	-0.001113498	49.62145515"
"US14000US06067009005	6067009005	-0.22119161	36.44296163"
"US14000US06067009006	6067009006	-0.308287157	31.09200565"
"US14000US06067009007	6067009007	-0.459154174	22.30206596"
"US14000US06067009105	6067009105	0.104438788	55.98614141"
"US14000US06067009106	6067009106	0.057457559	52.75247017"
"US14000US06067009107	6067009107	0.221750471	63.01809316"
"US14000US06067009108	6067009108	0.257033989	65.50750674"
"US14000US06067009307	6067009307	0.423077856	75.91428205"
"US14000US06067009308	6067009308	-0.097532204	43.92403439"
"US14000US06067009309	6067009309	0.294907481	67.86860003"
"US14000US06067009310	6067009310	0.225977254	63.35172591"
"US14000US06067009311	6067009311	0.028033783	51.13563454"
"US14000US06067009312	6067009312	0.107954455	56.15295778"
"US14000US06067009314	6067009314	-0.044408641	47.04221737"
"US14000US06067009316	6067009316	-0.22745209	36.08366483"
"US14000US06067009317	6067009317	0.160257506	59.21981265"
"US14000US06067009319	6067009319	-0.352281675	28.06364686"
"US14000US06067009320	6067009320	-0.34345331	28.76940844"
"US14000US06067009321	6067009321	0.105927168	56.05030155"
"US14000US06067009322	6067009322	0.116223636	56.53791864"
"US14000US06067009323	6067009323	0.327599599	69.87039651"
"US14000US06067009324	6067009324	0.597884426	85.05068651"
"US14000US06067009326	6067009326	0.356789742	71.78236879"
"US14000US06067009328	6067009328	0.48903335	79.17361735"
"US14000US06067009329	6067009329	0.058934054	52.91928654"
"US14000US06067009330	6067009330	0.3567019	71.76953676"
"US14000US06067009331	6067009331	0.687156056	88.95162325"
"US14000US06067009403	6067009403	0.117993696	56.66623893"
"US14000US06067009404	6067009404	0.239655344	64.28846401"
"US14000US06067009406	6067009406	0.315442443	68.99781856"
"US14000US06067009408	6067009408	0.37498277	72.83459515"
"US14000US06067009501	6067009501	-0.267751404	33.60708328"
"US14000US06067009502	6067009502	0.138739914	57.97510586"
"US14000US06067009503	6067009503	-0.362663199	27.51186963"
"US14000US06067009504	6067009504	-0.371719438	26.90876428"
"US14000US06067009601	6067009601	-0.284667641	32.43936866"
"US14000US06067009608	6067009608	-0.175354997	39.31733607"
"US14000US06067009609	6067009609	-0.036947506	47.50417041"
"US14000US06067009610	6067009610	-0.4421407	23.29013217"
"US14000US06067009611	6067009611	-0.11451523	42.92313615"
"US14000US06067009612	6067009612	0.283736224	67.25266265"
"US14000US06067009614	6067009614	-0.03148528	47.70948287"
"US14000US06067009615	6067009615	0.151227697	58.6167073"
"US14000US06067009616	6067009616	0.170145622	59.84858206"
"US14000US06067009617	6067009617	0.767811292	91.97998204"
"US14000US06067009618	6067009618	0.222265887	63.10791736"
"US14000US06067009619	6067009619	0.479073099	78.67316823"
"US14000US06067009630	6067009630	0.454814355	77.53111767"
"US14000US06067009632	6067009632	0.489479625	79.19928141"
"US14000US06067009633	6067009633	-0.197827939	38.02130117"
"US14000US06067009634	6067009634	-0.576456723	16.50198896"
"US14000US06067009635	6067009635	0.502695307	79.90504299"
"US14000US06067009636	6067009636	0.328621023	69.94738868"
"US14000US06067009637	6067009637	0.3987439	74.34877454"
"US14000US06067009638	6067009638	-0.06208237	45.96432696"
"US14000US06067009639	6067009639	-0.181722708	38.94520724"
"US14000US06067009800	6067009800	-0.353803144	27.99948672"
"US14000US06067009900	6067009900	0.156477325	58.95034005"
"US14000US06069000100	6069000100	0.16075065	59.2839728"
"US14000US06069000300	6069000300	-0.193106609	38.36776594"
"US14000US06069000400	6069000400	-0.224658993	36.23764917"
"US14000US06069000501	6069000501	0.41146999	75.10586424"
"US14000US06069000502	6069000502	0.087181072	54.89541897"
